"Rank","Host/device","Operation Type","Operation Name","#Occurrences","Total time (us)","Avg. time (us)","Total self-time (us)","Avg. self-time (us)","Total self-time on Device (%)","Cumulative total-self time on Device (%)","Total self-time on Host (%)","Cumulative total-self time on Host (%)","Normalized FLOP Rate (FLOPs/s)","Model FLOP Rate (GFLOP/s)","Measured Memory BW (GBytes/Sec)","Operational Intensity (FLOPs/Byte)","GPU TensorCore utilization","Bound by","Execution mode"
"17.0","Device","select_n","jit(evolve_background)/jit(main)/jit(evaluate_thermo)/while/body/cond/branch_0_fun/cond/branch_0_fun/cond/branch_0_fun/jit(diffeqsolve)/outer-loop/while/body/jvp(jit(searchsorted))/while/body/jit(_where)/select_n","21220.0","21649.021","1.020217766258247","21649.021","1.020217766258247","0.005820264883388059","0.8728558766781673","0.0","0.0","0.08613784429328236","0.08613784429328236","0.03056080720725597","2.625","0.0","HBM","Function"
"18.0","Device","add","jit(evolve_background)/jit(main)/jit(evaluate_thermo)/while/body/cond/branch_0_fun/cond/branch_0_fun/cond/branch_0_fun/jit(diffeqsolve)/outer-loop/while/body/jvp(jit(searchsorted))/while/body/add","21220.0","18329.205","0.8637702639019793","18329.205","0.8637702639019793","0.004927743762728154","0.8777836204408955","0.0","0.0","0.003633545481105154","0.003633545481105154","0.018048015639708214","0.1875","0.0","HBM","Function"
"19.0","Device","add","jit(evolve_background)/jit(main)/while/body/add","1024.0","17314.426","16.908619140625","17314.426","16.908619140625","0.004654923916597484","0.882438544357493","0.0","0.0","0.0036314804776086717","0.0036314804776086717","0.018037758656385895","0.1875","0.0","HBM","Function"
"20.0","Device","Unknown","copy.196","21220.0","17126.71","0.8071022620169651","17126.71","0.8071022620169651","0.004604457115218794","0.8870430014727119","0.0","0.0","0.0","0.0","0.009231272104608744","0.0","0.0","HBM","Function"
"21.0","Device","Unknown","copy.205","21220.0","17053.144","0.803635438265787","17053.144","0.803635438265787","0.004584679148981368","0.8916276806216933","0.0","0.0","0.0","0.0","0.009271095128659186","0.0","0.0","HBM","Function"
"22.0","Device","Unknown","copy.197","21220.0","17043.191","0.8031663996229971","17043.191","0.8031663996229971","0.004582003319142026","0.8962096839408353","0.0","0.0","0.0","0.0","0.009276509326611644","0.0","0.0","HBM","Function"
"23.0","Device","Unknown","copy.206","21220.0","17039.181","0.8029774269557022","17039.181","0.8029774269557022","0.004580925244425281","0.9007906091852607","0.0","0.0","0.0","0.0","0.00927869245985025","0.0","0.0","HBM","Function"
"24.0","Device","Unknown","call.309","16976.0","13989.032","0.8240475966069745","13989.032","0.8240475966069745","0.0037609031698103957","0.904551512355071","0.0","0.0","0.8773765046788083","0.8773765046788083","0.20795322313278822","3.9293478260869565","0.0","HBM","Function"
"25.0","Device","mul","jit(evolve_background)/jit(main)/jit(evaluate_thermo)/while/body/cond/branch_0_fun/cond/branch_0_fun/cond/branch_0_fun/jit(diffeqsolve)/outer-loop/while/body/mul","2122.0","13867.046","6.534894439208294","13867.046","6.534894439208294","0.0037281076530031937","0.9082796200080743","0.0","0.0","7.8771556681935","7.8771556681935","0.07052292050525608","104.02536997885835","0.0","HBM","Function"
"26.0","Device","select_n","jit(evolve_background)/jit(main)/jit(evaluate_thermo)/while/body/cond/branch_0_fun/cond/branch_0_fun/cond/branch_0_fun/jit(diffeqsolve)/outer-loop/while/body/jvp(jit(_where))/select_n","2122.0","11097.227","5.2296074458058435","11097.227","5.2296074458058435","0.0029834513353322453","0.9112630713434066","0.0","0.0","4.68397014857856","4.68397014857856","0.07005295822848646","62.27127659574468","0.0","HBM","Function"
"27.0","Device","select_n","jit(evolve_background)/jit(main)/while/body/jit(_where)/select_n","1024.0","10899.823","10.6443583984375","10899.823","10.6443583984375","0.0029303799484533496","0.9141934512918599","0.0","0.0","0.03809529751079444","0.03809529751079444","0.03079805602118493","1.1519886363636365","0.0","HBM","Function"
"28.0","Device","Unknown","call.317","7161.0","9679.427","1.3516864962993995","9679.427","1.3516864962993995","0.0026022806786236766","0.9167957319704836","0.0","0.0","420.01677279037284","420.01677279037284","1.8685892248476847","209.34033923303835","0.0","HBM","Function"
"29.0","Device","dynamic_update_slice","jit(evolve_background)/jit(main)/while/body/dynamic_update_slice","1024.0","9160.898","8.946189453125","9160.898","8.946189453125","0.002462875939272261","0.9192586079097559","0.0","0.0","0.0","0.0","0.027483115687048365","0.0","0.0","HBM","Function"
"30.0","Device","Unknown","call.315","7161.0","8771.24","1.2248624493785785","8771.24","1.2248624493785785","0.002358117725312783","0.9216167256350687","0.0","0.0","117.77077505575038","117.77077505575038","0.6934380170444719","158.172149122807","0.0","HBM","Function"
"31.0","Device","Unknown","call.313","7161.0","8757.641","1.2229634129311548","8757.641","1.2229634129311548","0.0023544616809055468","0.9239711873159743","0.0","0.0","234.6358010107973","234.6358010107973","1.2062625444003885","181.15593434343435","0.0","HBM","Function"
"32.0","Device","select_n","jit(evolve_background)/jit(main)/jit(evaluate_thermo)/while/body/cond/branch_0_fun/cond/branch_0_fun/cond/branch_0_fun/jit(diffeqsolve)/outer-loop/while/body/jit(_where)/select_n","2122.0","8737.603","4.117626295947219","8737.603","4.117626295947219","0.002349074533480574","0.9263202618494548","0.0","0.0","3.508511430423195","3.508511430423195","0.05489702139476422","59.52155172413793","0.0","HBM","Function"
