"Rank","Host/device","Operation Type","Operation Name","#Occurrences","Total time (us)","Avg. time (us)","Total self-time (us)","Avg. self-time (us)","Total self-time on Device (%)","Cumulative total-self time on Device (%)","Total self-time on Host (%)","Cumulative total-self time on Host (%)","Normalized FLOP Rate (FLOPs/s)","Model FLOP Rate (GFLOP/s)","Measured Memory BW (GBytes/Sec)","Operational Intensity (FLOPs/Byte)","GPU TensorCore utilization","Bound by","Execution mode"
"78.0","Device","convert_element_type","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_background)/jit(evaluate_thermo)/while/body/cond/branch_0_fun/cond/branch_0_fun/convert_element_type","907.0","733.886","0.8091356119073869","733.886","0.8091356119073869","9.534819667487492e-05","0.9977825827039903","0.0","0.0","0.0037076603178150284","0.0037076603178150284","0.005755046254978559","0.6","0.0","HBM","Function"
"79.0","Device","concatenate","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_background)/jit(evaluate_thermo)/while/body/cond/branch_0_fun/cond/branch_0_fun/cond/branch_1_fun/concatenate","30.0","716.23","23.874333333333333","716.23","23.874333333333333","9.305428759295812e-05","0.9978756369915833","0.0","0.0","7.592672744788685","7.592672744788685","0.004681123757194927","1510.5833333333333","0.0","Compute","Function"
"80.0","Device","Unknown","call.624","750.0","705.158","0.9402106666666666","705.158","0.9402106666666666","9.161578728966277e-05","0.997967252778873","0.0","0.0","755.7508388191015","755.7508388191015","15.446585263749865","45.56656406310119","0.0","HBM","Function"
"81.0","Device","cond","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_background)/jit(evaluate_thermo)/while/body/cond/branch_0_fun/cond/branch_0_fun/cond","907.0","690.164","0.7609305402425579","690.164","0.7609305402425579","8.966773151404765e-05","0.9980569205103871","0.0","0.0","1689.976853327615","1689.976853327615","10.115747327927298","155.59044162129462","0.0","HBM","Function"
"82.0","Device","cond","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_background)/jit(evaluate_thermo)/while/body/cond/branch_0_fun/cond","919.0","688.558","0.7492470076169749","688.558","0.7492470076169749","8.94590762135516e-05","0.9981463795866007","0.0","0.0","1716.3338484194505","1716.3338484194505","10.747076595922591","148.73444367337498","0.0","HBM","Function"
"83.0","Device","cond","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_background)/jit(evaluate_thermo)/while/body/cond/branch_0_fun/cond/branch_0_fun/cond/branch_0_fun/jit(diffeqsolve)/jit(branched_error_if_impl)/cond","877.0","685.794","0.7819771949828962","685.794","0.7819771949828962","8.909997082714369e-05","0.9982354795574279","0.0","0.0","0.0","0.0","0.007390349654644738","0.0","0.0","HBM","Function"
"84.0","Device","cond","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_perturbations_batched)/vmap(jit(diffeqsolve))/outer-loop/while/body/checkpoint/cond/branch_1_fun/while/body/checkpoint/cond/branch_1_fun/while/body/cond","592.0","657.958","1.1114155405405406","657.958","1.1114155405405406","8.5483452181684e-05","0.9983209630096096","0.0","0.0","1675395.5690545598","1675395.5690545598","281188.6222180055","5.549064192439233","0.0","HBM","Function"
"85.0","Device","scatter","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(compute_theta_ell)/vmap(while)/body/scatter","317.0","619.528","1.9543470031545742","619.528","1.9543470031545742","8.049053611813267e-05","0.9984014535457277","0.0","0.0","838.5191242365155","838.5191242365155","126.86033823085106","6.155838779392074","0.0","HBM","Function"
"86.0","Device","reduce_or","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_perturbations_batched)/vmap(jit(diffeqsolve))/outer-loop/while/body/checkpoint/cond/branch_1_fun/while/body/checkpoint/cond/branch_1_fun/while/body/reduce_or","592.0","610.535","1.0313091216216215","610.535","1.0313091216216215","7.932214438876713e-05","0.9984807756901165","0.0","0.0","0.06690525522697306","0.06690525522697306","0.11739635785402511","0.5307692307692308","0.0","HBM","Function"
"87.0","Device","Unknown","call.598","224.0","608.572","2.716839285714286","608.572","2.716839285714286","7.90671068078993e-05","0.9985598427969244","0.0","0.0","0.0","0.0","16240.17150945701","0.0","0.0","HBM","Function"
"88.0","Device","select_n","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(compute_theta_ell)/vmap(while)/body/jit(_where)/select_n","320.0","590.707","1.845959375","590.707","1.845959375","7.674604395400013e-05","0.9986365888408785","0.0","0.0","27.065167671959195","27.065167671959195","100.75457020337163","0.2501762608660818","0.0","HBM","Function"
"89.0","Device","Unknown","copy.590","592.0","580.697","0.9809070945945946","580.697","0.9809070945945946","7.54455211906343e-05","0.9987120343620691","0.0","0.0","0.0","0.0","0.015191205442352572","0.0","0.0","HBM","Function"
"90.0","Device","convert_element_type","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_perturbations_batched)/vmap(jit(diffeqsolve))/outer-loop/while/body/checkpoint/cond/branch_1_fun/while/body/checkpoint/cond/branch_1_fun/while/body/convert_element_type","592.0","571.667","0.9656537162162163","571.667","0.9656537162162163","7.427232233417142e-05","0.9987863066844033","0.0","0.0","0.00932011118360864","0.00932011118360864","0.012537821029096874","0.6923076923076923","0.0","HBM","Function"
"91.0","Device","Unknown","copy.593","592.0","559.907","0.9457888513513514","559.907","0.9457888513513514","7.274443545133603e-05","0.9988590511198546","0.0","0.0","0.0","0.0","0.1260421809587351","0.0","0.0","HBM","Function"
"92.0","Device","add","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_perturbations_batched)/vmap(jit(diffeqsolve))/outer-loop/while/body/checkpoint/cond/branch_1_fun/while/body/checkpoint/cond/branch_1_fun/while/body/add","592.0","550.251","0.9294780405405405","550.251","0.9294780405405405","7.148990520128003e-05","0.9989305410250559","0.0","0.0","0.003227617941630274","0.003227617941630274","0.016031751740129163","0.1875","0.0","HBM","Function"
"93.0","Device","Unknown","call.632","182.0","492.037","2.7035","492.037","2.7035","6.392660528653691e-05","0.9989944676303424","0.0","0.0","0.0","0.0","16320.301817507183","0.0","0.0","HBM","Function"
"94.0","Device","dynamic_update_slice","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(compute_theta_ell)/vmap(while)/body/dynamic_update_slice","320.0","491.772","1.5367875","491.772","1.5367875","6.389217586273153e-05","0.9990583598062052","0.0","0.0","0.0","0.0","80.68586752713989","0.0","0.0","HBM","Function"
"95.0","Device","Unknown","copy.592","592.0","472.498","0.7981385135135135","472.498","0.7981385135135135","6.138805241207087e-05","0.9991197478586172","0.0","0.0","0.0","0.0","0.1493591494864793","0.0","0.0","HBM","Function"
"96.0","Device","Unknown","call.633","154.0","428.375","2.781655844155844","428.375","2.781655844155844","5.565548838729659e-05","0.9991754033470045","0.0","0.0","0.0","0.0","15861.752292732126","0.0","0.0","HBM","Function"
"97.0","Device","eigh","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_background)/vmap(jit(eigh))/eigh","53.0","415.443","7.838547169811321","415.443","7.838547169811321","5.397533250559359e-05","0.9992293786795101","0.0","0.0","0.0","0.0","0.0","0.0","0.0","Unknown","Function"
"98.0","Device","Unknown","loop_dynamic_slice_fusion.7","317.0","367.458","1.159173501577287","367.458","1.159173501577287","4.7741008349738506e-05","0.9992771196878598","0.0","0.0","0.010352203517136652","0.010352203517136652","105.3144873605942","9.1547146780592e-05","0.0","HBM","Function"
"99.0","Device","Unknown","copy.1670","381.0","355.421","0.9328635170603674","355.421","0.9328635170603674","4.617713297484994e-05","0.9993232968208347","0.0","0.0","0.0","0.0","0.015973570539883564","0.0","0.0","HBM","Function"
"100.0","Device","Unknown","copy.1669","377.0","350.618","0.9300212201591512","350.618","0.9300212201591512","4.5553115908671505e-05","0.9993688499367434","0.0","0.0","0.0","0.0","0.016022388383028156","0.0","0.0","HBM","Function"
"101.0","Device","scatter","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(compute_source_function)/jit(compute_source_term_isw)/vmap(while)/body/scatter","317.0","335.852","1.0594700315457413","335.852","1.0594700315457413","4.363468242976442e-05","0.9994124846191731","0.0","0.0","23.851547705536962","23.851547705536962","3.615514960630658","6.1439338682227085","0.0","HBM","Function"
"102.0","Device","Unknown","call.591","6.0","314.78","52.46333333333333","314.78","52.46333333333333","4.0896958586643056e-05","0.9994533815777598","0.0","0.0","79528.51530592795","79528.51530592795","1269.298738109027","58.35245825612829","0.0","HBM","Function"
"103.0","Device","Unknown","loop_dynamic_slice_fusion.4","317.0","299.222","0.9439179810725551","299.222","0.9439179810725551","3.8875626603381754e-05","0.9994922572043632","0.0","0.0","0.012712968966185642","0.012712968966185642","2.02856524804589","0.005836575875486381","0.0","HBM","Function"
"104.0","Device","Unknown","input_reduce_fusion.3","317.0","268.582","0.8472618296529968","268.582","0.8472618296529968","3.489480567735487e-05","0.9995271520100405","0.0","0.0","0.05665308918691498","0.05665308918691498","0.018686648228856784","2.823529411764706","0.0","HBM","Function"
"105.0","Device","Unknown","input_reduce_fusion.7","317.0","268.131","0.8458391167192428","268.131","0.8458391167192428","3.483621069570871e-05","0.9995619882207362","0.0","0.0","0.056748380455821965","0.056748380455821965","0.018718079426111915","2.823529411764706","0.0","HBM","Function"
"106.0","Device","Unknown","call.596","150.0","239.32","1.5954666666666666","239.32","1.5954666666666666","3.1093017755116e-05","0.9995930812384913","0.0","0.0","14.793790740431222","14.793790740431222","0.1844588418718606","74.69303797468355","0.0","HBM","Function"
"107.0","Device","scatter","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_background)/jit(evaluate_thermo)/while/body/cond/branch_0_fun/cond/branch_0_fun/cond/branch_1_fun/scatter","30.0","237.495","7.9165","237.495","7.9165","3.085590945909776e-05","0.9996239371479504","0.0","0.0","5.020653066380345","5.020653066380345","0.008470312053598742","552.0277777777778","0.0","Compute","Function"
"108.0","Device","Unknown","call.593","20.0","193.283","9.66415","193.283","9.66415","2.5111782344819015e-05","0.9996490489302952","0.0","0.0","158239.4114329765","158239.4114329765","17525.848055266033","8.408833375519107","0.0","HBM","Function"
"109.0","Device","Unknown","call.592","5.0","139.892","27.9784","139.892","27.9784","1.817509794333398e-05","0.9996672240282385","0.0","0.0","41242.778143138996","41242.778143138996","2105.5484993683513","18.242434375691655","0.0","HBM","Function"
"110.0","Device","Unknown","call.584","22.0","128.233","5.828772727272727","128.233","5.828772727272727","1.666033321825084e-05","0.9996838843614567","0.0","0.0","8943.379067790662","8943.379067790662","57.64103305412045","144.50072071672506","0.0","HBM","Function"
"111.0","Device","Unknown","loop_dynamic_slice_fusion.5","125.0","123.644","0.989152","123.644","0.989152","1.6064119535824687e-05","0.9996999484809925","0.0","0.0","0.012131603636245996","0.012131603636245996","4.835730750405497","0.002336448598130841","0.0","HBM","Function"
"112.0","Device","Unknown","loop_broadcast_reverse_fusion","1.0","123.609","123.609","123.609","123.609","1.6059572253435295e-05","0.999716008053246","0.0","0.0","18538.61747930976","18538.61747930976","323.42327293117813","53.383396946564886","0.0","HBM","Function"
"113.0","Device","Unknown","call.599","42.0","116.727","2.7792142857142856","116.727","2.7792142857142856","1.5165446613327036e-05","0.9997311734998593","0.0","0.0","0.0","0.0","15875.686948799235","0.0","0.0","HBM","Function"
"114.0","Device","concatenate","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_background)/jit(evaluate_thermo)/while/body/cond/branch_0_fun/cond/branch_1_fun/concatenate","12.0","106.995","8.91625","106.995","8.91625","1.3901042264368366e-05","0.9997450745421237","0.0","0.0","5.954969858404598","5.954969858404598","0.010027418159325494","553.0833333333334","0.0","Compute","Function"
"115.0","Device","Unknown","input_reduce_fusion.5","125.0","106.183","0.8494640000000001","106.183","0.8494640000000001","1.3795545312934495e-05","0.9997588700874366","0.0","0.0","0.05650622039309494","0.05650622039309494","0.018638204524809923","2.823529411764706","0.0","HBM","Function"
"116.0","Device","Unknown","call.581","6.0","102.804","17.134","102.804","17.134","1.3356537678827286e-05","0.9997722266251154","0.0","0.0","3422.9202754756625","3422.9202754756625","14.535676602292007","219.31162964624934","0.0","HBM","Function"
"117.0","Device","Unknown","call.573","7.0","98.773","14.11042857142857","98.773","14.11042857142857","1.2832820669923421e-05","0.9997850594457853","0.0","0.0","71196.47223431505","71196.47223431505","67.00645900543371","989.5595560336167","0.0","Compute","Function"
"118.0","Device","concatenate","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_background)/jit(evaluate_thermo)/while/body/cond/branch_1_fun/concatenate","105.0","97.557","0.9291142857142858","97.557","0.9291142857142858","1.267483508748058e-05","0.9997977342808728","0.0","0.0","0.45957747778221963","0.45957747778221963","0.06415211313812454","6.671875","0.0","HBM","Function"
"119.0","Device","div","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(compute_theta_ell)/div","1.0","84.869","84.869","84.869","84.869","1.1026380260149341e-05","0.999808760661133","0.0","0.0","64858.58591476275","64858.58591476275","458.8577569210173","131.64050146035424","0.0","HBM","Function"
"120.0","Device","div","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_background)/while/body/div","6.0","79.614","13.269","79.614","13.269","1.0343638289970775e-05","0.999819104299423","0.0","0.0","3.5378702238299797","3.5378702238299797","0.016845083872764705","195.6","0.0","HBM","Function"
"121.0","Device","Unknown","call.590","5.0","77.662","15.5324","77.662","15.5324","1.0090029854996738e-05","0.999829194329278","0.0","0.0","13742.72926270248","13742.72926270248","1525.744826115027","8.38863339407361","0.0","HBM","Function"
"122.0","Device","Unknown","call.567","101.0","76.317","0.7556138613861385","76.317","0.7556138613861385","9.915284288890139e-06","0.9998391096135668","0.0","0.0","78.84847412765177","78.84847412765177","4.105583095515548","17.886220354247975","0.0","HBM","Function"
"123.0","Device","pow","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_background)/jit(evaluate_thermo)/vmap(while)/body/pow","6.0","70.146","11.691","70.146","11.691","9.113533442463512e-06","0.9998482231470093","0.0","0.0","2.831408775981524","2.831408775981524","0.011471255730444692","229.875","0.0","HBM","Function"
"124.0","Device","scatter","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(compute_theta_ell)/scatter","1.0","67.69","67.69","67.69","67.69","8.794444141082243e-06","0.9998570175911503","0.0","0.0","253.51147880041364","253.51147880041364","584.2228199252527","0.404128279619728","0.0","HBM","Function"
"125.0","Device","add","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_perturbations_batched)/vmap(jit(diffeqsolve))/outer-loop/while/body/checkpoint/cond/branch_1_fun/while/body/add","48.0","64.895","1.3519791666666665","64.895","1.3519791666666665","8.431311161700873e-06","0.999865448902312","0.0","0.0","0.002218969103937129","0.002218969103937129","0.011021738767311618","0.1875","0.0","HBM","Function"
"126.0","Device","Unknown","call.583","11.0","59.781","5.434636363636364","59.781","5.434636363636364","7.766888243433854e-06","0.9998732157905554","0.0","0.0","3668.1703551295564","3668.1703551295564","27.071340180470717","126.19433823715595","0.0","HBM","Function"
"127.0","Device","cond","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_perturbations_batched)/vmap(jit(diffeqsolve))/outer-loop/while/body/checkpoint/cond/branch_1_fun/while/body/checkpoint/cond","48.0","56.965","1.1867708333333333","56.965","1.1867708333333333","7.401026894618851e-06","0.9998806168174501","0.0","0.0","1569014.6300359871","1569014.6300359871","300514.88950842037","4.862516952969559","0.0","HBM","Function"
"128.0","Device","reduce_or","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_perturbations_batched)/vmap(jit(diffeqsolve))/outer-loop/while/body/checkpoint/cond/branch_1_fun/while/body/checkpoint/reduce_or","48.0","54.856","1.1428333333333334","54.856","1.1428333333333334","7.127020650069546e-06","0.9998877438381002","0.0","0.0","0.060376257838704976","0.060376257838704976","0.10594014994896794","0.5307692307692308","0.0","HBM","Function"
"129.0","Device","Unknown","call.576","13.0","46.348","3.565230769230769","46.348","3.565230769230769","6.021641262385579e-06","0.9998937654793626","0.0","0.0","5077.5983861223785","5077.5983861223785","287.10254838800597","16.47105547609429","0.0","HBM","Function"
"130.0","Device","Unknown","call.582","45.0","42.029","0.9339777777777779","42.029","0.9339777777777779","5.460506615534726e-06","0.9998992259859781","0.0","0.0","11124.962763805943","11124.962763805943","224.09709856992285","46.2341057952442","0.0","HBM","Function"
"131.0","Device","div","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_background)/jit(evaluate_thermo)/vmap(while)/body/div","6.0","41.612","6.935333333333333","41.612","6.935333333333333","5.406328993923982e-06","0.9999046323149721","0.0","0.0","1956.00720945881","1956.00720945881","19.794924263998624","92.02731195050472","0.0","HBM","Function"
"132.0","Device","convert_element_type","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_perturbations_batched)/vmap(jit(diffeqsolve))/outer-loop/while/body/checkpoint/cond/branch_1_fun/while/body/checkpoint/convert_element_type","48.0","39.759","0.8283125","39.759","0.8283125","5.165582871994222e-06","0.9999097978978441","0.0","0.0","0.010865464423149476","0.010865464423149476","0.01461669776805399","0.6923076923076923","0.0","HBM","Function"
"133.0","Device","Unknown","call.585","5.0","39.535","7.906999999999999","39.535","7.906999999999999","5.1364802647021194e-06","0.9999149343781087","0.0","0.0","1249.2280257999241","1249.2280257999241","8.83242914193316","131.7230223502427","0.0","HBM","Function"
"134.0","Device","Unknown","copy.1667","37.0","34.322","0.9276216216216217","34.322","0.9276216216216217","4.459195033390822e-06","0.9999193935731422","0.0","0.0","0.0","0.0","0.0160638355623904","0.0","0.0","HBM","Function"
"135.0","Device","Unknown","call.571","13.0","33.425","2.571153846153846","33.425","2.571153846153846","4.342654681868429e-06","0.999923736227824","0.0","0.0","91583.19964098728","91583.19964098728","166.94271305914504","510.9147905781882","0.0","Compute","Function"
"136.0","Device","Unknown","call.570","11.0","32.211","2.928272727272727","32.211","2.928272727272727","4.184928944133552e-06","0.9999279211567682","0.0","0.0","361.93213498494305","361.93213498494305","4.081153768964764","82.59320448877806","0.0","HBM","Function"
"137.0","Device","dynamic_update_slice","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_background)/jit(evaluate_thermo)/vmap(while)/body/dynamic_update_slice","6.0","30.133","5.022166666666666","30.133","5.022166666666666","3.914950292557708e-06","0.9999318361070607","0.0","0.0","0.0","0.0","18.220827177795464","0.0","0.0","HBM","Function"
"138.0","Device","Unknown","call.568","13.0","30.131","2.3177692307692306","30.131","2.3177692307692306","3.914690447849742e-06","0.9999357507975085","0.0","0.0","5863.60963791444","5863.60963791444","46.519332329128844","117.39016342466226","0.0","HBM","Function"
"139.0","Device","concatenate","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(compute_theta_ell)/concatenate","1.0","27.318","27.318","27.318","27.318","3.549218866096687e-06","0.9999393000163747","0.0","0.0","38983.82019181492","38983.82019181492","1447.617427279375","25.08018424289194","0.0","HBM","Function"
"140.0","Device","Unknown","call.569","18.0","26.26","1.458888888888889","26.26","1.458888888888889","3.4117610155830956e-06","0.9999427117773902","0.0","0.0","22234.630921553693","22234.630921553693","110.34236095919466","187.66694436730538","0.0","HBM","Function"
"141.0","Device","Unknown","call.588","13.0","25.749","1.9806923076923075","25.749","1.9806923076923075","3.3453706926979862e-06","0.9999460571480829","0.0","0.0","13084.229135112044","13084.229135112044","217.24769169022503","56.090989368701734","0.0","HBM","Function"
"142.0","Device","Unknown","call.572","10.0","23.51","2.351","23.51","2.351","3.0544745421309436e-06","0.9999491116226251","0.0","0.0","29018.32752020417","29018.32752020417","99.10444765078772","272.69637375287795","0.0","HBM","Function"
"143.0","Device","Unknown","call.575","13.0","18.904","1.4541538461538461","18.904","1.4541538461538461","2.4560521796870843e-06","0.9999515676748048","0.0","0.0","18947.95387219636","18947.95387219636","251.79683279294963","70.08291958326551","0.0","HBM","Function"
"144.0","Device","scatter","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_background)/scatter","1.0","18.902","18.902","18.902","18.902","2.455792334979119e-06","0.9999540234671397","0.0","0.0","869.2785419532324","869.2785419532324","11.8873457645767","68.10424680018569","0.0","HBM","Function"
"145.0","Device","cond","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_perturbations_batched)/vmap(jit(diffeqsolve))/outer-loop/while/body/checkpoint/cond","16.0","17.627","1.1016875","17.627","1.1016875","2.290141333651303e-06","0.9999563136084734","0.0","0.0","1690189.757077211","1690189.757077211","403824.9951953036","3.898005063774133","0.0","HBM","Function"
"146.0","Device","Unknown","call.589","5.0","17.464","3.4928","17.464","3.4928","2.268963989952139e-06","0.9999585825724633","0.0","0.0","3556.5288593678424","3556.5288593678424","237.42752901414528","13.95068056241858","0.0","HBM","Function"
"147.0","Device","Unknown","call.587","9.0","17.177","1.9085555555555556","17.177","1.9085555555555556","2.231676274359133e-06","0.9999608142487376","0.0","0.0","19511.945508528846","19511.945508528846","296.65603344547475","61.255842720286346","0.0","HBM","Function"
"148.0","Device","Unknown","call.586","9.0","16.953","1.8836666666666666","16.953","1.8836666666666666","2.20257366706703e-06","0.9999630168224047","0.0","0.0","1168.2980003539196","1168.2980003539196","33.430706355618575","32.546793658305724","0.0","HBM","Function"
"149.0","Device","reduce_or","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_perturbations_batched)/vmap(jit(diffeqsolve))/outer-loop/while/body/checkpoint/reduce_or","16.0","16.507","1.0316875","16.507","1.0316875","2.1446282971907906e-06","0.9999651614507019","0.0","0.0","0.043617859090083","0.043617859090083","0.1164505842373749","0.3488372093023256","0.0","HBM","Function"
"150.0","Device","add","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_perturbations_batched)/vmap(jit(diffeqsolve))/outer-loop/while/body/add","16.0","15.419","0.9636875","15.419","0.9636875","2.003272776057721e-06","0.999967164723478","0.0","0.0","0.0031130423503469744","0.0031130423503469744","0.015462648621931543","0.1875","0.0","HBM","Function"
"151.0","Device","Unknown","call.577","5.0","14.842","2.9684","14.842","2.9684","1.92830757780976e-06","0.9999690930310559","0.0","0.0","28.855612451152137","28.855612451152137","2.799866141985086","9.598274316450022","0.0","HBM","Function"
"152.0","Device","Unknown","call.579","5.0","14.746","2.9492000000000003","14.746","2.9492000000000003","1.9158350318274305e-06","0.9999710088660877","0.0","0.0","29.043469415434693","29.043469415434693","2.8180939427195613","9.598274316450022","0.0","HBM","Function"
"153.0","Device","Unknown","call.578","5.0","14.745","2.949","14.745","2.949","1.9157051094734477e-06","0.9999729245711971","0.0","0.0","29.04543913190912","29.04543913190912","2.8182850647231366","9.598274316450022","0.0","HBM","Function"
"154.0","Device","Unknown","call.580","5.0","14.651","2.9302","14.651","2.9302","1.9034924081990833e-06","0.9999748280636054","0.0","0.0","29.231793051668827","29.231793051668827","2.8363670247315986","9.598274316450022","0.0","HBM","Function"
"155.0","Device","convert_element_type","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_perturbations_batched)/vmap(jit(diffeqsolve))/outer-loop/while/body/checkpoint/convert_element_type","16.0","13.212","0.82575","13.212","0.82575","1.716534140818121e-06","0.9999765445977462","0.0","0.0","0.010899182561307902","0.010899182561307902","0.014662056881624246","0.6923076923076923","0.0","HBM","Function"
"156.0","Device","reduce_sum","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_background)/reduce_sum","1.0","8.54","8.54","8.54","8.54","1.1095369030114102e-06","0.9999776541346492","0.0","0.0","1104.696955503513","1104.696955503513","2.680115174912178","383.875","0.0","Compute","Function"
"157.0","Device","sqrt","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_background)/jit(evaluate_thermo)/vmap(jit(<lambda>))/sqrt","1.0","6.973","6.973","6.973","6.973","9.059485743206749e-07","0.9999785600832235","0.0","0.0","5354.153449017639","5354.153449017639","7.116143234692771","700.7228228228229","0.0","Compute","Function"
"158.0","Device","slice","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_background)/slice","1.0","6.27","6.27","6.27","6.27","8.146131594709066e-07","0.999979374696383","0.0","0.0","0.022966507177033493","0.022966507177033493","0.06892084124746124","0.3103448275862069","0.0","HBM","Function"
"159.0","Device","min","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_perturbations_batched)/vmap(jit(diffeqsolve))/min","1.0","5.949","5.949","5.949","5.949","7.729080838424917e-07","0.9999801476044669","0.0","0.0","31.45318540931249","31.45318540931249","0.2730251420624297","107.29071100917432","0.0","HBM","Function"
"160.0","Device","cond","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_perturbations_batched)/cond","1.0","5.534","5.534","5.534","5.534","7.189903069397124e-07","0.9999808665947738","0.0","0.0","0.0","0.0","0.05654578696617289","0.0","0.0","HBM","Function"
"161.0","Device","Unknown","copy.1386","6.0","4.926","0.8210000000000001","4.926","0.8210000000000001","6.399975157182912e-07","0.9999815065922896","0.0","0.0","0.0","0.0","0.0181500136344064","0.0","0.0","HBM","Function"
"162.0","Device","Unknown","copy.1422","6.0","4.894","0.8156666666666667","4.894","0.8156666666666667","6.35840000390848e-07","0.99998214243229","0.0","0.0","0.0","0.0","0.018268689653266435","0.0","0.0","HBM","Function"
"163.0","Device","Unknown","copy.1431","6.0","4.894","0.8156666666666667","4.894","0.8156666666666667","6.35840000390848e-07","0.9999827782722904","0.0","0.0","0.0","0.0","0.018268689653266435","0.0","0.0","HBM","Function"
"164.0","Device","Unknown","copy.1413","6.0","4.892","0.8153333333333334","4.892","0.8153333333333334","6.355801556828828e-07","0.9999834138524462","0.0","0.0","0.0","0.0","0.0182761584552506","0.0","0.0","HBM","Function"
"165.0","Device","Unknown","copy.774","6.0","4.863","0.8105000000000001","4.863","0.8105000000000001","6.318124074173874e-07","0.9999840456648535","0.0","0.0","0.0","0.0","0.01838514644521611","0.0","0.0","HBM","Function"
"166.0","Device","Unknown","copy.810","6.0","4.863","0.8105000000000001","4.863","0.8105000000000001","6.318124074173874e-07","0.9999846774772609","0.0","0.0","0.0","0.0","0.01838514644521611","0.0","0.0","HBM","Function"
"167.0","Device","Unknown","copy.1395","6.0","4.862","0.8103333333333333","4.862","0.8103333333333333","6.316824850634048e-07","0.999985309159746","0.0","0.0","0.0","0.0","0.018388927841029603","0.0","0.0","HBM","Function"
"168.0","Device","Unknown","copy.1404","6.0","4.862","0.8103333333333333","4.862","0.8103333333333333","6.316824850634048e-07","0.9999859408422311","0.0","0.0","0.0","0.0","0.018388927841029603","0.0","0.0","HBM","Function"
"169.0","Device","Unknown","copy.783","6.0","4.862","0.8103333333333333","4.862","0.8103333333333333","6.316824850634048e-07","0.9999865725247162","0.0","0.0","0.0","0.0","0.018388927841029603","0.0","0.0","HBM","Function"
"170.0","Device","Unknown","copy.801","6.0","4.862","0.8103333333333333","4.862","0.8103333333333333","6.316824850634048e-07","0.9999872042072013","0.0","0.0","0.0","0.0","0.018388927841029603","0.0","0.0","HBM","Function"
"171.0","Device","Unknown","copy.819","6.0","4.832","0.8053333333333333","4.832","0.8053333333333333","6.277848144439267e-07","0.9999878319920158","0.0","0.0","0.0","0.0","0.01850309750891679","0.0","0.0","HBM","Function"
"172.0","Device","Unknown","copy.792","6.0","4.829","0.8048333333333333","4.829","0.8048333333333333","6.273950473819789e-07","0.9999884593870632","0.0","0.0","0.0","0.0","0.01851459249597969","0.0","0.0","HBM","Function"
