"Step","Rank","Category","Operation","# Occurrences","Total Time (us)","Avg. time (us)","Total self time (us)","Avg. self time (us)","Total self time (%)","Cumulative total self time (%)","Normalized FLOP Rate (GFLOP/s)","Model FLOP Rate (GFLOP/s)","Memory BW (GiB/s)","HBM BW (GiB/s)","SHM/L1 BW (GiB/s)","Operational Intensity (FLOP/Byte)","HBM Operational Intensity (FLOP/Byte)","SHM/L1 Operational Intensity (FLOP/Byte)","Bottleneck Operational Intensity (FLOP/Byte)","Bound by","Total Time per core (us)","Total Time (%)","Optimal FLOP Rate (GFLOP/s)","Roofline efficiency (%)","FLOP Rate / Peak (%)","Max memory BW utilization (among supported memories) (%)","Include Infeed/Outfeed","Program ID","Source Info"
"Total","198.0","data formatting","copy.1284","1021.0","813.068","0.7963447600391773","813.068","0.7963447600391773","0.00010563570850792521","0.8030742626780677","0.0","0.0","0.018711947314269478","0.018711947314269478","0.0","0.0","0.0","0.0","0.0","HBM","813.068","0.00010563570850792522","0.0","3.9860887137367095e-05","0.0","3.9860887137367095e-05","True","7","<div class='source-info-cell' title='/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:66:46
/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:71:21
/home/lawrence/git/DISCO-EB/src/discoeb/background.py:248:40
/home/lawrence/git/DISCO-EB/src/discoeb/cmb.py:987:12
/home/lawrence/git/DISCO-EB/scripts/profile_CMB.py:38:0
'>/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:66</div>"
"Total","199.0","data formatting","copy.921","1021.0","812.934","0.7962135161606269","812.934","0.7962135161606269","0.00010561829891249154","0.8031798809769802","0.0","0.0","0.018715031698659984","0.018715031698659984","0.0","0.0","0.0","0.0","0.0","HBM","812.934","0.00010561829891249155","0.0","3.986745760788058e-05","0.0","3.986745760788058e-05","True","7","<div class='source-info-cell' title='/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:66:46
/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:71:21
/home/lawrence/git/DISCO-EB/src/discoeb/background.py:248:40
/home/lawrence/git/DISCO-EB/src/discoeb/cmb.py:987:12
/home/lawrence/git/DISCO-EB/scripts/profile_CMB.py:38:0
'>/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:66</div>"
"Total","200.0","data formatting","copy.1001","1021.0","812.877","0.7961576885406464","812.877","0.7961576885406464","0.00010561089333831452","0.8032854918703185","0.0","0.0","0.01871634402119688","0.01871634402119688","0.0","0.0","0.0","0.0","0.0","HBM","812.877","0.00010561089333831454","0.0","3.987025316622907e-05","0.0","3.987025316622907e-05","True","7","<div class='source-info-cell' title='/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:66:46
/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:71:21
/home/lawrence/git/DISCO-EB/src/discoeb/background.py:248:40
/home/lawrence/git/DISCO-EB/src/discoeb/cmb.py:987:12
/home/lawrence/git/DISCO-EB/scripts/profile_CMB.py:38:0
'>/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:66</div>"
"Total","201.0","data formatting","copy.1025","1021.0","812.725","0.7960088148873653","812.725","0.7960088148873653","0.00010559114514050919","0.803391083015459","0.0","0.0","0.018719844447898683","0.018719844447898683","0.0","0.0","0.0","0.0","0.0","HBM","812.725","0.00010559114514050919","0.0","3.987770990557051e-05","0.0","3.987770990557051e-05","True","7","<div class='source-info-cell' title='/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:66:46
/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:71:21
/home/lawrence/git/DISCO-EB/src/discoeb/background.py:248:40
/home/lawrence/git/DISCO-EB/src/discoeb/cmb.py:987:12
/home/lawrence/git/DISCO-EB/scripts/profile_CMB.py:38:0
'>/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:66</div>"
"Total","202.0","data formatting","copy.936","1021.0","812.669","0.7959539666993144","812.669","0.7959539666993144","0.00010558386948868615","0.8034966668849477","0.0","0.0","0.01872113440886567","0.01872113440886567","0.0","0.0","0.0","0.0","0.0","HBM","812.669","0.00010558386948868616","0.0","3.988045782846988e-05","0.0","3.988045782846988e-05","True","7","<div class='source-info-cell' title='/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:66:46
/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:71:21
/home/lawrence/git/DISCO-EB/src/discoeb/background.py:248:40
/home/lawrence/git/DISCO-EB/src/discoeb/cmb.py:987:12
/home/lawrence/git/DISCO-EB/scripts/profile_CMB.py:38:0
'>/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:66</div>"
"Total","203.0","data formatting","copy.837","1021.0","812.354","0.795645445641528","812.354","0.795645445641528","0.00010554294394718164","0.8036022098288949","0.0","0.0","0.018728393753115583","0.018728393753115583","0.0","0.0","0.0","0.0","0.0","HBM","812.354","0.00010554294394718164","0.0","3.989592195398163e-05","0.0","3.989592195398163e-05","True","7","<div class='source-info-cell' title='/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:66:46
/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:71:21
/home/lawrence/git/DISCO-EB/src/discoeb/background.py:248:40
/home/lawrence/git/DISCO-EB/src/discoeb/cmb.py:987:12
/home/lawrence/git/DISCO-EB/scripts/profile_CMB.py:38:0
'>/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:66</div>"
"Total","204.0","data formatting","copy.966","1021.0","812.211","0.7955053868756121","812.211","0.7955053868756121","0.00010552436505056213","0.8037077341939454","0.0","0.0","0.01873169112326533","0.01873169112326533","0.0","0.0","0.0","0.0","0.0","HBM","812.211","0.00010552436505056213","0.0","3.990294613469258e-05","0.0","3.990294613469258e-05","True","7","<div class='source-info-cell' title='/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:66:46
/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:71:21
/home/lawrence/git/DISCO-EB/src/discoeb/background.py:248:40
/home/lawrence/git/DISCO-EB/src/discoeb/cmb.py:987:12
/home/lawrence/git/DISCO-EB/scripts/profile_CMB.py:38:0
'>/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:66</div>"
"Total","205.0","data formatting","copy.1254","1021.0","812.154","0.7954495592556318","812.154","0.7954495592556318","0.00010551695947638511","0.8038132511534217","0.0","0.0","0.018733005783285506","0.018733005783285506","0.0","0.0","0.0","0.0","0.0","HBM","812.154","0.00010551695947638513","0.0","3.990574667243502e-05","0.0","3.990574667243502e-05","True","7","<div class='source-info-cell' title='/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:66:46
/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:71:21
/home/lawrence/git/DISCO-EB/src/discoeb/background.py:248:40
/home/lawrence/git/DISCO-EB/src/discoeb/cmb.py:987:12
/home/lawrence/git/DISCO-EB/scripts/profile_CMB.py:38:0
'>/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:66</div>"
"Total","206.0","loop fusion","loop_dynamic_slice_fusion.19","1021.0","812.143","0.7954387855044075","812.143","0.7954387855044075","0.00010551553033049131","0.8039187666837522","0.011314509883111718","0.011314509883111718","0.02809988926627168","0.02809988926627168","0.0","0.375","0.375","0.0","0.375","HBM","812.143","0.00010551553033049131","189.01800000000003","5.985943075850827e-05","7.972096722746239e-08","5.985943075850827e-05","True","7","<div class='source-info-cell' title='/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:68:49
/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:71:21
/home/lawrence/git/DISCO-EB/src/discoeb/background.py:248:40
/home/lawrence/git/DISCO-EB/src/discoeb/cmb.py:987:12
/home/lawrence/git/DISCO-EB/scripts/profile_CMB.py:38:0
'>/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:68</div>"
"Total","207.0","loop fusion","loop_dynamic_slice_fusion.8","1021.0","812.142","0.795437806072478","812.142","0.795437806072478","0.00010551540040813733","0.8040242820841603","0.01131452381480086","0.01131452381480086","0.02809992386599595","0.02809992386599595","0.0","0.375","0.375","0.0","0.375","HBM","812.142","0.00010551540040813733","189.01800000000003","5.985950446412965e-05","7.972106538882731e-08","5.985950446412965e-05","True","7","<div class='source-info-cell' title='/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:68:49
/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:71:21
/home/lawrence/git/DISCO-EB/src/discoeb/background.py:248:40
/home/lawrence/git/DISCO-EB/src/discoeb/cmb.py:987:12
/home/lawrence/git/DISCO-EB/scripts/profile_CMB.py:38:0
'>/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:68</div>"
"Total","208.0","loop fusion","loop_dynamic_slice_fusion.9","1021.0","811.709","0.7950137120470127","811.709","0.7950137120470127","0.00010545914402886285","0.8041297412281891","0.011320559461580443","0.011320559461580443","0.028114913556924567","0.028114913556924567","0.0","0.375","0.375","0.0","0.375","HBM","811.709","0.00010545914402886286","189.018","5.9891436062070506e-05","7.976359198556747e-08","5.9891436062070506e-05","True","7","<div class='source-info-cell' title='/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:68:49
/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:71:21
/home/lawrence/git/DISCO-EB/src/discoeb/background.py:248:40
/home/lawrence/git/DISCO-EB/src/discoeb/cmb.py:987:12
/home/lawrence/git/DISCO-EB/scripts/profile_CMB.py:38:0
'>/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:68</div>"
"Total","209.0","loop fusion","loop_dynamic_slice_fusion.18","1021.0","811.545","0.7948530852105778","811.545","0.7948530852105778","0.0001054378367628097","0.8042351790649519","0.011322847161894904","0.011322847161894904","0.02812059512211607","0.02812059512211607","0.0","0.375","0.375","0.0","0.375","HBM","811.545","0.00010543783676280972","189.018","5.99035391438641e-05","7.977971090575753e-08","5.99035391438641e-05","True","7","<div class='source-info-cell' title='/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:68:49
/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:71:21
/home/lawrence/git/DISCO-EB/src/discoeb/background.py:248:40
/home/lawrence/git/DISCO-EB/src/discoeb/cmb.py:987:12
/home/lawrence/git/DISCO-EB/scripts/profile_CMB.py:38:0
'>/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:68</div>"
"Total","210.0","loop fusion","loop_dynamic_slice_fusion.16","1021.0","811.502","0.7948109696376101","811.502","0.7948109696376101","0.00010543225010158845","0.8043406113150535","0.011323447138762443","0.011323447138762443","0.028122085180785364","0.028122085180785364","0.0","0.375","0.375","0.0","0.375","HBM","811.502","0.00010543225010158846","189.01800000000003","5.990671332234201e-05","7.978393828605843e-08","5.990671332234201e-05","True","7","<div class='source-info-cell' title='/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:68:49
/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:71:21
/home/lawrence/git/DISCO-EB/src/discoeb/background.py:248:40
/home/lawrence/git/DISCO-EB/src/discoeb/cmb.py:987:12
/home/lawrence/git/DISCO-EB/scripts/profile_CMB.py:38:0
'>/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:68</div>"
"Total","211.0","data formatting","copy.951","1021.0","811.478","0.7947874632713026","811.478","0.7947874632713026","0.00010542913196509288","0.8044460404470186","0.0","0.0","0.01874861127340292","0.01874861127340292","0.0","0.0","0.0","0.0","0.0","HBM","811.478","0.00010542913196509289","0.0","3.993899006874467e-05","0.0","3.993899006874467e-05","True","7","<div class='source-info-cell' title='/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:66:46
/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:71:21
/home/lawrence/git/DISCO-EB/src/discoeb/background.py:248:40
/home/lawrence/git/DISCO-EB/src/discoeb/cmb.py:987:12
/home/lawrence/git/DISCO-EB/scripts/profile_CMB.py:38:0
'>/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:66</div>"
"Total","212.0","loop fusion","loop_dynamic_update_slice_fusion.24","1024.0","811.408","0.792390625","811.408","0.792390625","0.00010542003740031409","0.804551460484419","0.0","0.0","0.028207983645404038","0.028207983645404038","0.0","0.0","0.0","0.0","0.0","HBM","811.408","0.0001054200374003141","0.0","6.008969743115398e-05","0.0","6.008969743115398e-05","True","7","<div class='source-info-cell' title='/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:39:15
/home/lawrence/git/DISCO-EB/src/discoeb/background.py:248:40
/home/lawrence/git/DISCO-EB/src/discoeb/cmb.py:987:12
/home/lawrence/git/DISCO-EB/scripts/profile_CMB.py:38:0
'>/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:39</div>"
"Total","213.0","loop fusion","loop_dynamic_slice_fusion.11","1021.0","811.261","0.7945749265426053","811.261","0.7945749265426053","0.00010540093881427865","0.8046568614232332","0.011326810976985211","0.011326810976985211","0.028130439363383282","0.028130439363383282","0.0","0.375","0.375","0.0","0.375","HBM","811.261","0.00010540093881427866","189.018","5.9924509713282396e-05","7.980763957223752e-08","5.9924509713282396e-05","True","7","<div class='source-info-cell' title='/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:68:49
/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:71:21
/home/lawrence/git/DISCO-EB/src/discoeb/background.py:248:40
/home/lawrence/git/DISCO-EB/src/discoeb/cmb.py:987:12
/home/lawrence/git/DISCO-EB/scripts/profile_CMB.py:38:0
'>/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:68</div>"
"Total","214.0","loop fusion","loop_dynamic_slice_fusion.15","1021.0","810.929","0.7942497551420176","810.929","0.7942497551420176","0.00010535780459275642","0.804762219227826","0.011331448252559719","0.011331448252559719","0.02814195616185595","0.02814195616185595","0.0","0.375","0.375","0.0","0.375","HBM","810.929","0.00010535780459275644","189.018","5.99490432263579e-05","7.984031337763601e-08","5.99490432263579e-05","True","7","<div class='source-info-cell' title='/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:68:49
/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:71:21
/home/lawrence/git/DISCO-EB/src/discoeb/background.py:248:40
/home/lawrence/git/DISCO-EB/src/discoeb/cmb.py:987:12
/home/lawrence/git/DISCO-EB/scripts/profile_CMB.py:38:0
'>/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:68</div>"
"Total","215.0","loop fusion","loop_dynamic_slice_fusion.1","1021.0","810.748","0.7940724779627817","810.748","0.7940724779627817","0.00010533428864668559","0.8048675535164727","0.011333978005496159","0.011333978005496159","0.028148238871237036","0.028148238871237036","0.0","0.375","0.375","0.0","0.375","HBM","810.748","0.00010533428864668558","189.018","5.9962426887895116e-05","7.985813777772254e-08","5.9962426887895116e-05","True","7","<div class='source-info-cell' title='/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:68:49
/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:71:21
/home/lawrence/git/DISCO-EB/src/discoeb/background.py:248:40
/home/lawrence/git/DISCO-EB/src/discoeb/cmb.py:987:12
/home/lawrence/git/DISCO-EB/scripts/profile_CMB.py:38:0
'>/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:68</div>"
"Total","216.0","data formatting","copy.1224","1021.0","810.439","0.7937698334965719","810.439","0.7937698334965719","0.00010529414263930495","0.8049728476591119","0.0","0.0","0.018772647391004697","0.018772647391004697","0.0","0.0","0.0","0.0","0.0","HBM","810.439","0.00010529414263930496","0.0","3.999019270173917e-05","0.0","3.999019270173917e-05","True","7","<div class='source-info-cell' title='/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:66:46
/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:71:21
/home/lawrence/git/DISCO-EB/src/discoeb/background.py:248:40
/home/lawrence/git/DISCO-EB/src/discoeb/cmb.py:987:12
/home/lawrence/git/DISCO-EB/scripts/profile_CMB.py:38:0
'>/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:66</div>"
"Total","217.0","loop fusion","loop_dynamic_slice_fusion.14","1021.0","809.958","0.7932987267384917","809.958","0.7932987267384917","0.00010523164998703933","0.8050780793090989","0.011345032705399539","0.011345032705399539","0.028175693515438683","0.028175693515438683","0.0","0.375","0.375","0.0","0.375","HBM","809.958","0.00010523164998703933","189.018","6.0020911793583356e-05","7.993602814838917e-08","6.0020911793583356e-05","True","7","<div class='source-info-cell' title='/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:68:49
/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:71:21
/home/lawrence/git/DISCO-EB/src/discoeb/background.py:248:40
/home/lawrence/git/DISCO-EB/src/discoeb/cmb.py:987:12
/home/lawrence/git/DISCO-EB/scripts/profile_CMB.py:38:0
'>/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:68</div>"
"Total","218.0","loop fusion","loop_dynamic_update_slice_fusion.26","1024.0","809.925","0.7909423828125","809.925","0.7909423828125","0.0001052273625493579","0.8051833066716483","0.0","0.0","0.02825963341513103","0.02825963341513103","0.0","0.0","0.0","0.0","0.0","HBM","809.925","0.0001052273625493579","0.0","6.0199723694438114e-05","0.0","6.0199723694438114e-05","True","7","<div class='source-info-cell' title='/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:39:15
/home/lawrence/git/DISCO-EB/src/discoeb/background.py:248:40
/home/lawrence/git/DISCO-EB/src/discoeb/cmb.py:987:12
/home/lawrence/git/DISCO-EB/scripts/profile_CMB.py:38:0
'>/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:39</div>"
"Total","219.0","loop fusion","loop_dynamic_slice_fusion.13","1021.0","809.736","0.793081292850147","809.736","0.793081292850147","0.00010520280722445518","0.8052885094788728","0.01134814309849136","0.01134814309849136","0.028183418260244925","0.028183418260244925","0.0","0.375","0.375","0.0","0.375","HBM","809.736","0.0001052028072244552","189.01800000000003","6.0037367332695086e-05","7.995794368413038e-08","6.0037367332695086e-05","True","7","<div class='source-info-cell' title='/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:68:49
/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:71:21
/home/lawrence/git/DISCO-EB/src/discoeb/background.py:248:40
/home/lawrence/git/DISCO-EB/src/discoeb/cmb.py:987:12
/home/lawrence/git/DISCO-EB/scripts/profile_CMB.py:38:0
'>/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:68</div>"
"Total","220.0","loop fusion","loop_dynamic_slice_fusion.12","1021.0","809.528","0.792877571008815","809.528","0.792877571008815","0.00010517578337482681","0.8053936852622476","0.01135105888863634","0.01135105888863634","0.028190659703404557","0.028190659703404557","0.0","0.375","0.375","0.0","0.375","HBM","809.528","0.00010517578337482681","189.018","6.005279332463755e-05","7.997848806590135e-08","6.005279332463755e-05","True","7","<div class='source-info-cell' title='/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:68:49
/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:71:21
/home/lawrence/git/DISCO-EB/src/discoeb/background.py:248:40
/home/lawrence/git/DISCO-EB/src/discoeb/cmb.py:987:12
/home/lawrence/git/DISCO-EB/scripts/profile_CMB.py:38:0
'>/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:68</div>"
"Total","221.0","data formatting","copy.906","1021.0","809.367","0.7927198824681684","809.367","0.7927198824681684","0.00010515486587583561","0.8054988401281235","0.0","0.0","0.01879751160958929","0.01879751160958929","0.0","0.0","0.0","0.0","0.0","HBM","809.367","0.00010515486587583561","0.0","4.0043159386291745e-05","0.0","4.0043159386291745e-05","True","7","<div class='source-info-cell' title='/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:66:46
/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:71:21
/home/lawrence/git/DISCO-EB/src/discoeb/background.py:248:40
/home/lawrence/git/DISCO-EB/src/discoeb/cmb.py:987:12
/home/lawrence/git/DISCO-EB/scripts/profile_CMB.py:38:0
'>/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:66</div>"
"Total","222.0","data formatting","copy.1269","1021.0","809.167","0.7925239960822723","809.167","0.7925239960822723","0.0001051288814050391","0.8056039690095285","0.0","0.0","0.01880215774854691","0.01880215774854691","0.0","0.0","0.0","0.0","0.0","HBM","809.167","0.0001051288814050391","0.0","4.0053056764555144e-05","0.0","4.0053056764555144e-05","True","7","<div class='source-info-cell' title='/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:66:46
/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:71:21
/home/lawrence/git/DISCO-EB/src/discoeb/background.py:248:40
/home/lawrence/git/DISCO-EB/src/discoeb/cmb.py:987:12
/home/lawrence/git/DISCO-EB/scripts/profile_CMB.py:38:0
'>/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:66</div>"
"Total","223.0","loop fusion","loop_dynamic_slice_fusion.10","1021.0","809.071","0.7924299706170421","809.071","0.7924299706170421","0.00010511640885905676","0.8057090854183875","0.01135747048157702","0.01135747048157702","0.028206583066724283","0.028206583066724283","0.0","0.375","0.375","0.0","0.375","HBM","809.071","0.00010511640885905676","189.01800000000006","6.008671386628266e-05","8.002366354375944e-08","6.008671386628266e-05","True","7","<div class='source-info-cell' title='/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:68:49
/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:71:21
/home/lawrence/git/DISCO-EB/src/discoeb/background.py:248:40
/home/lawrence/git/DISCO-EB/src/discoeb/cmb.py:987:12
/home/lawrence/git/DISCO-EB/scripts/profile_CMB.py:38:0
'>/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:68</div>"
"Total","224.0","loop fusion","loop_dynamic_update_slice_fusion.27","1024.0","808.606","0.789654296875","808.606","0.789654296875","0.00010505599496445485","0.805814141413352","0.0","0.0","0.028305730595308467","0.028305730595308467","0.0","0.0","0.0","0.0","0.0","HBM","808.606","0.00010505599496445485","0.0","6.029792162464511e-05","0.0","6.029792162464511e-05","True","7","<div class='source-info-cell' title='/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:39:15
/home/lawrence/git/DISCO-EB/src/discoeb/background.py:248:40
/home/lawrence/git/DISCO-EB/src/discoeb/cmb.py:987:12
/home/lawrence/git/DISCO-EB/scripts/profile_CMB.py:38:0
'>/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:39</div>"
"Total","225.0","loop fusion","loop_dynamic_update_slice_fusion.29","1024.0","807.841","0.7889072265625","807.841","0.7889072265625","0.00010495660436365816","0.8059190980177156","0.0","0.0","0.028332535231252187","0.028332535231252187","0.0","0.0","0.0","0.0","0.0","HBM","807.841","0.00010495660436365816","0.0","6.03550218585313e-05","0.0","6.03550218585313e-05","True","7","<div class='source-info-cell' title='/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:40:15
/home/lawrence/git/DISCO-EB/src/discoeb/background.py:248:40
/home/lawrence/git/DISCO-EB/src/discoeb/cmb.py:987:12
/home/lawrence/git/DISCO-EB/scripts/profile_CMB.py:38:0
'>/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:40</div>"
"Total","226.0","conditional","conditional.5.clone.4","1024.0","773.087","0.7549677734375","773.087","0.7549677734375","0.00010044128287334685","0.8060195393005889","1703.3323080067314","1703.3323080067314","10.987608297941199","0.9165592191950501","0.0","144.37644549230941","1730.7685060565275","0.0","144.37644549230941","Compute","773.087","0.00010044128287334685","141926.4","0.012001518449046348","0.012001518449046348","0.0019524885880362762","True","7","<div class='source-info-cell' title='/home/lawrence/git/DISCO-EB/src/discoeb/thermodynamics_recfast.py:440:14
/home/lawrence/git/DISCO-EB/src/discoeb/thermodynamics_recfast.py:452:12
/home/lawrence/git/DISCO-EB/src/discoeb/thermodynamics_recfast.py:461:11
/home/lawrence/git/DISCO-EB/src/discoeb/background.py:237:82
/home/lawrence/git/DISCO-EB/src/discoeb/cmb.py:987:12
/home/lawrence/git/DISCO-EB/scripts/profile_CMB.py:38:0
'>/home/lawrence/git/DISCO-EB/src/discoeb/thermodynamics_recfast.py:440</div>"
"Total","227.0","loop fusion","wrapped_convert","919.0","762.465","0.8296681175190425","762.465","0.8296681175190425","9.906124762934367e-05","0.8061186005482183","0.0036159036808246937","0.0036159036808246937","0.005612621209312065","0.005612621209312065","0.0","0.6","0.6","0.0","0.6","HBM","762.465","9.906124762934367e-05","302.4288","1.1956214754761099e-05","2.547731557218878e-08","1.1956214754761099e-05","True","7","<div class='source-info-cell' title='/home/lawrence/git/DISCO-EB/src/discoeb/thermodynamics_recfast.py:443:14
/home/lawrence/git/DISCO-EB/src/discoeb/thermodynamics_recfast.py:440:14
/home/lawrence/git/DISCO-EB/src/discoeb/thermodynamics_recfast.py:452:12
/home/lawrence/git/DISCO-EB/src/discoeb/thermodynamics_recfast.py:461:11
/home/lawrence/git/DISCO-EB/src/discoeb/background.py:237:82
/home/lawrence/git/DISCO-EB/src/discoeb/cmb.py:987:12
/home/lawrence/git/DISCO-EB/scripts/profile_CMB.py:38:0
'>/home/lawrence/git/DISCO-EB/src/discoeb/thermodynamics_recfast.py:443</div>"
"Total","228.0","loop fusion","wrapped_convert.1","907.0","733.886","0.8091356119073869","733.886","0.8091356119073869","9.534819667487492e-05","0.8062139487448932","0.0037076603178150284","0.0037076603178150284","0.005755046254978559","0.005755046254978559","0.0","0.6","0.6","0.0","0.6","HBM","733.886","9.534819667487492e-05","302.4288","1.225961389198062e-05","2.6123824163897828e-08","1.225961389198062e-05","True","7","<div class='source-info-cell' title='/home/lawrence/git/DISCO-EB/src/discoeb/thermodynamics_recfast.py:446:16
/home/lawrence/git/DISCO-EB/src/discoeb/thermodynamics_recfast.py:443:14
/home/lawrence/git/DISCO-EB/src/discoeb/thermodynamics_recfast.py:440:14
/home/lawrence/git/DISCO-EB/src/discoeb/thermodynamics_recfast.py:452:12
/home/lawrence/git/DISCO-EB/src/discoeb/thermodynamics_recfast.py:461:11
/home/lawrence/git/DISCO-EB/src/discoeb/background.py:237:82
/home/lawrence/git/DISCO-EB/src/discoeb/cmb.py:987:12
/home/lawrence/git/DISCO-EB/scripts/profile_CMB.py:38:0
'>/home/lawrence/git/DISCO-EB/src/discoeb/thermodynamics_recfast.py:446</div>"
